Gen,IdMember,Fitness
1,1,0.4590002012160032
1,2,0.6682527460285432
1,3,0.5422837569542382
1,4,0.6582680718142865
1,5,0.6098743451147406
1,6,0.5034692832001987
1,7,0.5123744367114975
1,8,0.5110504305246483
1,9,0.6071102522569989
1,10,0.4790199045595483
1,11,0.4523269070009784
1,12,0.5418366419042376
1,13,0.6423684487444682
1,14,0.6288255787508875
1,15,0.6031887310444344
1,16,0.5564304488051917
1,17,0.5416651073480001
1,18,0.6411533944468526
1,19,0.6425050032745014
1,20,0.5179559353691565
1,21,0.43415881681657725
1,22,0.6066971163687184
1,23,0.6821134370421427
1,24,0.6202781323146186
1,25,0.6025134709182033
1,26,0.592462042819496
1,27,0.5492982200724531
1,28,0.5997214046798295
1,29,0.6130225336020428
1,30,0.5561868060023502
1,31,0.66267170427436
1,32,0.5355101148008851
1,33,0.6115607272240583
1,34,0.583556270544203
1,35,0.47374035440529744
1,36,0.6364267585734908
1,37,0.5032654533444824
1,38,0.5794941761736168
1,39,0.6289872454023935
1,40,0.5015839541738154
1,41,0.7065780843611461
1,42,0.5708471913953536
1,43,0.5096355922311798
1,44,0.6130105873302436
1,45,0.5752402726069039
1,46,0.5217002536137477
1,47,0.4781954934623274
1,48,0.41981131455854326
1,49,0.6005072473179663
1,50,0.6414237349779849
1,51,0.45850598500801565
1,52,0.6732853258995612
1,53,0.5131925900889811
1,54,0.6120248744199045
1,55,0.6032353772324943
1,56,0.5731423413703457
1,57,0.48350011911972557
1,58,0.5819877284115499
1,59,0.5702953338415891
1,60,0.6568620327309347
1,61,0.437838642266851
1,62,0.577078745650846
1,63,0.5216717211827089
1,64,0.6817546430659678
1,65,0.6614677191521966
1,66,0.6291745876957608
1,67,0.592127849933327
1,68,0.5728463681154238
1,69,0.5031198706657056
1,70,0.6079022219833838
1,71,0.5095396735666213
1,72,0.6233566942528851
1,73,0.5817428977087444
1,74,0.6828154432137926
1,75,0.48715052343794135
1,76,0.5261741917781679
1,77,0.5174936112958687
1,78,0.5569245573158771
1,79,0.6463217349748582
1,80,0.6288345284852364
1,81,0.5255584340326406
1,82,0.6047797068086819
1,83,0.629532127210642
1,84,0.6132918818571923
1,85,0.51096377521083
1,86,0.6365115766622143
1,87,0.618797677189479
1,88,0.49609328490821836
1,89,0.43119855290915365
1,90,0.6296582829038726
1,91,0.46485638936023393
1,92,0.7829455738300495
1,93,0.5261719809224722
1,94,0.6229236058618111
1,95,0.6061835116449803
1,96,0.5762550908622736
1,97,0.5782189510327471
1,98,0.6184695737617203
1,99,0.6749698076149153
1,100,0.5359058322277144
1,101,0.5651407955610364
1,102,0.5902411936772602
1,103,0.6069888772346552
1,104,0.8161966256156884
1,105,0.526702733229795
1,106,0.4186859145915399
1,107,0.6166037250130616
1,108,0.58290791379822
1,109,0.6421560172627712
1,110,0.6082556463800702
1,111,0.5202941265482429
1,112,0.42009576163203444
1,113,0.6664406696073881
1,114,0.6474252142653019
1,115,0.5969442251014491
1,116,0.5896104464380881
1,117,0.6066960397132715
1,118,0.749716614424913
1,119,0.5602110566988285
1,120,0.4540179761386857
1,121,0.5668473202575247
1,122,0.5802233366089553
1,123,0.45405653482440633
1,124,0.5874187425455603
1,125,0.4865100646586771
1,126,0.5222123813470775
1,127,0.5444518998976636
1,128,0.5384118353346882
1,129,0.542189820716529
1,130,0.532796119271492
1,131,0.597674394263861
1,132,0.6121704860444492
1,133,0.5554742520861189
1,134,0.7324953421182856
1,135,0.6521158375347114
1,136,0.46320584981001134
1,137,0.594051351242193
1,138,0.47860554897681346
1,139,0.5249869438339921
1,140,0.6597569299414816
1,141,0.4820754864409585
