Gen,IdMember,Fitness
1,1,0.1925334911305555
1,2,0.2606853786325171
1,3,0.03210855300642802
1,4,0.08740202217239887
1,5,0.19958461362391158
1,6,0.22499259958137763
1,7,0.1895233854423874
1,8,0.3493255851124736
1,9,0.26148632381640635
1,10,0.09873927566068783
1,11,0.3149918317219531
1,12,0.2124021643778833
1,13,0.14146268202512954
1,14,0.22516355721530332
1,15,0.2510680748271988
1,16,0.1485155557516645
1,17,0.15046217513806093
1,18,0.15115654780866847
1,19,0.12430185553304518
1,20,0.08742172694204924
1,21,0.28316527271667896
1,22,0.21836139490166231
1,23,0.22537427120957507
1,24,0.15758983131468748
1,25,0.14691175116181251
1,26,0.18220429296934726
1,27,0.2624120908440403
1,28,0.08058859578176664
1,29,0.22697940418983564
1,30,0.22913486010392894
1,31,0.10554329723704173
1,32,0.2175270470573019
1,33,0.10677953576453103
1,34,0.254865527182134
1,35,0.19096171258094047
1,36,0.2702338551685234
1,37,0.17686937436259154
1,38,0.25078338346745155
1,39,0.3039282930605413
1,40,0.17919745978544696
1,41,0.2440343083791349
1,42,0.24760466595622943
1,43,0.28483114655425434
1,44,0.17983438026049373
1,45,0.14614299057364613
1,46,0.19960618869371924
1,47,0.23744351236806818
1,48,0.07162254370600692
1,49,0.21106265784660067
1,50,0.21009892852496456
1,51,0.23962466586056885
1,52,0.14012377436492077
1,53,0.14084898373248433
1,54,0.14371400222266745
1,55,0.28854983820045643
1,56,0.25778932250340825
1,57,0.25852127880482895
1,58,0.20987839448045942
1,59,0.25816802754610846
1,60,0.2915517162246079
1,61,0.23402029732745874
1,62,0.15956484337196136
1,63,0.2304733283007227
1,64,0.2695426760218893
1,65,0.19340626789556623
1,66,0.14031479680915804
1,67,0.2886167369221869
1,68,0.2825629475246841
1,69,0.2116507531767734
1,70,0.11879569039613282
1,71,0.2789747881366154
1,72,0.2398408989871622
1,73,0.213550542247639
1,74,0.22620103313469028
1,75,0.2944640784361126
1,76,0.243782946372321
1,77,0.19218957052366292
1,78,0.30857661980330753
1,79,0.20715591807445974
1,80,0.2426092418979071
1,81,0.24870739300608277
1,82,0.2869830183934202
1,83,0.26660802270551603
1,84,0.16941862590505735
1,85,0.27905721596453253
1,86,0.30263244805277617
1,87,0.19982949694905192
1,88,0.1813668920838091
1,89,0.23600139634159528
1,90,0.23056004526382862
1,91,0.13271217874330876
1,92,0.30875164137732863
1,93,0.2473792871226229
1,94,0.2868801112573576
1,95,0.21434576616758017
