Gen,IdMember,Fitness
1,193,0.4191524775827869
1,193,0.4191524775827869
1,193,0.4191524775827869
1,193,0.4191524775827869
1,193,0.4191524775827869
1,193,0.4191524775827869
1,193,0.4191524775827869
8,62,0.4230574924274078
8,62,0.4230574924274078
8,62,0.4230574924274078
8,62,0.4230574924274078
8,62,0.4230574924274078
13,22,0.4662014618245161
13,22,0.4662014618245161
13,22,0.4662014618245161
13,22,0.4662014618245161
13,22,0.4662014618245161
13,22,0.4662014618245161
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
19,34,0.4988227532873381
105,86,0.4988691054120349
105,86,0.4988691054120349
105,86,0.4988691054120349
105,86,0.4988691054120349
